Date,Open,Close,High,Low,Volume
2018-02-12,6756.13,6715.55,6774.05,6660.41,28234048
2018-02-13,6770.58,6815.9,6895.28,6770.58,29704870
2018-02-14,6820.0,6832.21,6846.05,6764.81,15244176
2018-02-22,6949.14,6965.22,6990.33,6924.44,23161375
2018-02-23,6975.4,7023.91,7034.84,6937.08,19486312
2018-02-26,7058.95,7025.31,7109.75,6978.41,25816329
2018-02-27,7035.33,6881.48,7035.33,6854.35,27121270
2018-02-28,6818.79,6786.47,6836.0,6763.51,19693683
2018-03-01,6740.21,6802.84,6845.01,6732.05,16875928
2018-03-02,6749.24,6752.24,6792.54,6718.64,16047983
2018-03-05,6746.84,6737.42,6803.15,6704.71,15674783
2018-03-06,6771.88,6756.23,6781.5,6674.6,29433404
2018-03-07,6800.82,6792.91,6881.42,6788.69,27556764
2018-03-08,6803.86,6791.89,6814.86,6743.22,16277879
2018-03-09,6813.29,6800.52,6835.84,6776.38,15048742
2018-03-12,6831.95,6770.65,6838.56,6768.45,24951279
2018-03-13,6777.65,6771.96,6852.57,6761.62,26371815
2018-03-14,6747.49,6709.72,6750.47,6695.88,15119782
2018-03-15,6678.61,6708.19,6724.36,6678.3,14088965
2018-03-16,6704.26,6640.25,6715.42,6637.44,14756749
2018-03-19,6627.7,6672.03,6674.76,6609.87,11347296
2018-03-20,6640.89,6705.38,6717.69,6638.69,13091424
2018-03-21,6731.59,6711.4,6772.45,6692.18,16353853
2018-03-22,6716.46,6678.58,6730.63,6627.56,15671531
2018-03-23,6540.41,6511.84,6540.41,6420.74,32914563
2018-03-26,6469.65,6353.99,6473.56,6308.56,24938042
2018-03-27,6426.85,6341.83,6443.88,6307.46,22606194
2018-03-28,6293.09,6337.71,6428.28,6287.54,21664709
2018-03-29,6339.97,6433.31,6484.84,6266.79,24402461
2018-03-30,6432.54,6380.73,6445.05,6373.02,16575848
2018-04-02,6377.65,6334.56,6434.57,6332.03,18705512
2018-04-03,6295.93,6283.91,6309.15,6255.22,14842192
2018-04-04,6298.63,6280.88,6336.58,6269.63,14245449
2018-04-09,6279.74,6282.01,6310.05,6253.39,11747404
2018-04-10,6285.44,6469.41,6470.86,6272.35,21110871
2018-04-11,6473.0,6539.18,6594.99,6453.4,25894568
2018-04-12,6531.42,6441.51,6531.42,6430.58,14826078
2018-04-13,6477.66,6394.69,6497.59,6388.52,12573437
2018-04-16,6373.92,6213.97,6373.92,6201.51,25291485
2018-04-17,6225.33,6185.09,6259.44,6178.22,15222745
2018-04-18,6273.93,6253.0,6279.94,6198.66,18134037
2018-04-19,6258.09,6272.57,6317.11,6245.44,13078079
2018-04-20,6247.98,6223.0,6264.86,6173.42,14807410
2018-04-23,6188.77,6243.04,6270.49,6188.49,12445929
2018-04-24,6245.75,6352.86,6397.88,6245.75,22999131
2018-04-25,6321.61,6287.64,6344.43,6275.56,11768614
2018-04-26,6312.34,6256.71,6325.25,6217.48,12715397
2018-04-27,6271.96,6290.39,6291.29,6208.25,14370607
2018-05-02,6330.35,6272.45,6340.81,6249.33,15529228
2018-05-03,6249.66,6250.58,6277.03,6198.15,12270169
2018-05-04,6242.64,6203.46,6255.09,6196.14,9791394
2018-05-07,6209.73,6241.59,6246.11,6182.17,12969959
2018-05-08,6242.23,6321.63,6355.58,6233.38,18052410
2018-05-09,6323.57,6322.34,6330.81,6293.7,9123485
2018-05-10,6343.44,6331.21,6363.98,6296.25,9531391
2018-05-11,6339.12,6359.35,6383.66,6317.45,14134274
2018-05-14,6383.42,6410.48,6448.48,6379.6,16001968
2018-05-15,6418.96,6389.72,6422.59,6351.75,12260885
2018-05-16,6363.35,6301.42,6368.01,6295.83,11555087
2018-05-17,6307.71,6288.24,6324.2,6273.53,8714640
2018-05-18,6285.25,6369.05,6370.27,6270.45,11446163
2018-05-21,6403.42,6371.9,6419.24,6359.17,13594501
2018-05-22,6365.41,6318.41,6365.82,6290.9,13196612
2018-05-23,6308.29,6242.49,6308.29,6242.49,13570471
2018-05-24,6247.87,6202.9,6254.91,6197.23,12320816
2018-05-25,6189.27,6185.32,6211.29,6158.81,11206014
2018-05-28,6180.23,6163.32,6186.99,6140.68,9766022
2018-05-29,6144.69,6150.11,6155.96,6078.94,16141845
2018-05-30,6090.75,6024.7,6097.98,6024.7,12433445
2018-05-31,6055.81,6083.04,6107.94,6034.46,14363291
2018-06-01,6075.65,6081.09,6118.61,6055.99,11067567
2018-06-04,6109.21,6139.62,6150.99,6091.72,12634755
2018-06-05,6136.66,6124.81,6138.7,6086.9,10934656
2018-06-06,6115.98,6075.57,6115.98,6066.5,9909083
2018-06-07,6091.58,6099.27,6132.42,6074.02,13179016
2018-06-08,6082.37,5989.48,6083.21,5975.39,15404783
2018-06-11,5972.73,6002.32,6002.41,5939.5,10849659
2018-06-12,5994.36,6001.85,6013.8,5965.12,9384723
2018-06-13,5990.97,5970.25,5998.63,5957.34,9714063
2018-06-14,5948.89,5979.65,6007.56,5945.79,11191305
2018-06-15,5951.9,6005.43,6027.39,5946.64,15350043
2018-06-19,5955.06,5941.59,5987.36,5874.11,33094720
2018-06-20,5915.34,5899.72,5926.28,5877.91,11549301
2018-06-21,5900.95,5892.02,5955.74,5879.17,11413056
2018-06-22,5876.72,5888.75,5892.04,5848.91,9671700
2018-06-25,5912.33,5772.19,5918.06,5770.94,12183317
2018-06-26,5747.22,5675.42,5747.22,5604.9,15283581
2018-06-27,5649.09,5593.3,5676.63,5554.93,15204069
2018-06-28,5552.48,5554.64,5611.97,5525.94,12519154
2018-06-29,5568.65,5632.33,5638.59,5565.0,10681611
2018-07-02,5622.03,5445.92,5622.03,5428.38,14696618
2018-07-03,5449.07,5471.26,5474.1,5382.64,15926173
2018-07-04,5456.79,5454.07,5509.5,5446.35,11011430
2018-07-05,5441.26,5481.67,5497.73,5411.43,14561172
2018-07-06,5480.14,5518.79,5556.52,5413.43,13639433
2018-07-09,5532.0,5703.56,5705.57,5532.0,16128838
2018-07-10,5702.97,5682.72,5702.97,5640.07,10923057
2018-07-11,5579.1,5612.88,5625.31,5571.24,11571125
2018-07-12,5568.85,5670.91,5702.53,5563.74,15366560
2018-07-13,5663.03,5625.24,5663.69,5615.17,9835155
2018-07-16,5592.05,5510.29,5615.82,5498.02,11370963
2018-07-17,5498.13,5473.98,5502.4,5444.24,8158893
2018-07-18,5497.97,5463.76,5549.39,5459.06,8869796
2018-07-19,5491.31,5460.13,5510.26,5443.44,9018551
2018-07-20,5457.85,5696.92,5727.19,5426.65,26033841
2018-07-23,5685.55,5797.69,5835.04,5661.29,27502145
2018-07-24,5797.71,5823.16,5890.44,5797.57,23583950
2018-07-25,5851.9,5833.07,5857.15,5800.52,12725743
2018-07-26,5850.05,5798.19,5879.77,5785.75,13373972
2018-07-27,5787.12,5783.0,5818.23,5742.23,9155811
2018-07-30,5778.11,5848.52,5880.42,5777.36,12827862
2018-07-31,5839.77,5862.32,5890.65,5783.29,14516505
2018-08-01,5882.92,5752.59,5926.01,5750.57,15201339
2018-08-02,5735.51,5639.19,5765.23,5600.38,15161412
2018-08-03,5644.46,5646.72,5714.65,5636.88,11119465
2018-08-06,5664.75,5678.81,5761.78,5651.85,13653338
2018-08-07,5693.22,5795.54,5795.54,5671.92,13860743
2018-08-08,5791.71,5727.08,5791.71,5721.59,9590117
2018-08-09,5700.34,5810.46,5824.72,5700.15,11722754
2018-08-10,5810.62,5773.69,5815.71,5741.65,8461817
2018-08-13,5729.47,5687.24,5729.47,5623.6,13310367
2018-08-14,5676.0,5672.16,5687.8,5636.4,8272006
2018-08-15,5666.87,5567.78,5669.78,5563.67,9884736
2018-08-16,5520.36,5582.17,5615.21,5499.22,11127885
2018-08-17,5621.39,5543.9,5626.76,5533.31,8647607
2018-08-20,5589.63,5628.44,5637.98,5555.04,10361034
2018-08-21,5637.97,5667.83,5701.77,5624.85,10661945
2018-08-22,5668.58,5648.29,5668.58,5621.49,6548763
2018-08-23,5653.93,5665.47,5690.22,5620.25,7705340
2018-08-24,5649.6,5782.09,5859.71,5636.04,19065344
2018-08-27,5797.65,5856.87,5856.87,5763.57,17184670
2018-08-28,5848.62,5839.48,5886.47,5828.62,10327153
2018-08-29,5831.87,5829.89,5850.73,5805.69,8709071
2018-08-30,5830.83,5758.12,5861.2,5758.12,9546028
2018-08-31,5755.87,5808.11,5852.22,5755.87,15093833
2018-09-03,5796.15,5799.85,5827.18,5769.23,9507736
2018-09-04,5801.72,5866.7,5889.12,5773.18,11732605
2018-09-05,5833.51,5740.0,5852.61,5740.0,11692211
2018-09-06,5737.35,5718.41,5769.09,5708.7,8047426
2018-09-07,5728.76,5743.49,5778.43,5702.82,8408238
2018-09-10,5725.44,5718.17,5752.31,5699.17,8060009
2018-09-11,5718.76,5674.19,5749.64,5652.67,8480194
2018-09-12,5653.98,5680.61,5711.93,5635.47,8015398
2018-09-13,5741.99,5754.24,5756.52,5689.51,10658008
2018-09-14,5769.56,5745.66,5769.56,5730.94,7183772
2018-09-17,5729.92,5692.74,5729.92,5686.58,6369608
2018-09-18,5690.96,5784.69,5788.74,5690.96,10286687
2018-09-19,5777.53,5814.2,5842.88,5772.63,13273794
2018-09-20,5829.93,5838.67,5871.01,5819.39,11740734
2018-09-21,5854.48,6072.04,6072.04,5826.08,27073848
2018-09-25,6002.01,5992.79,6022.43,5968.61,14185503
2018-09-26,6007.88,6058.34,6129.39,5988.32,20416319
2018-09-27,6056.37,6059.08,6073.95,6010.04,12835804
2018-09-28,6075.17,6136.32,6190.46,6072.19,19581930
2018-10-08,5996.89,5918.65,6017.52,5899.06,18645464
2018-10-09,5901.02,5909.32,5952.4,5871.63,11583981
2018-10-10,5913.2,5940.91,5977.44,5889.24,10343801
2018-10-11,5796.85,5718.46,5837.5,5668.25,19836264
2018-10-12,5735.72,5834.14,5859.87,5721.84,15590694
2018-10-15,5837.95,5764.13,5843.44,5749.12,11219004
2018-10-16,5769.79,5801.63,5871.85,5769.52,11411747
2018-10-17,5856.55,5844.29,5877.2,5759.45,13922457
2018-10-18,5834.33,5731.82,5834.33,5731.82,11884416
2018-10-19,5726.23,5911.42,5928.16,5699.69,19703196
2018-10-22,5938.32,6072.5,6136.65,5937.79,26223403
2018-10-23,6064.37,5933.92,6080.79,5921.86,16870124
2018-10-24,5944.55,6051.67,6185.95,5944.52,24786626
2018-10-25,5941.61,6115.87,6118.77,5934.96,19584092
2018-10-26,6120.42,6102.54,6136.56,6035.29,16691395
2018-10-29,6140.02,5985.79,6165.84,5944.04,17838712
2018-10-30,6024.76,6080.92,6124.96,6013.16,19697691
2018-10-31,6106.78,6093.05,6122.55,6044.7,16764276
2018-11-01,6125.65,6043.08,6137.48,6028.35,17964397
2018-11-02,6135.6,6177.53,6194.41,6073.02,28760079
2018-11-05,6133.58,6112.74,6150.3,6081.26,16548063
2018-11-06,6105.52,6070.54,6107.63,6034.69,11955765
2018-11-07,6081.7,6045.09,6129.31,6042.11,11968292
2018-11-08,6100.36,6084.97,6127.02,6066.95,10472361
2018-11-09,6032.32,5900.2,6032.34,5885.64,23981516
2018-11-12,5886.77,5920.08,5927.3,5886.77,13976030
2018-11-13,5858.94,5940.98,5968.65,5858.5,14907072
2018-11-14,5938.57,5871.72,5938.57,5862.38,14288412
2018-11-15,5873.0,5921.54,5924.62,5867.64,12150263
2018-11-16,5923.2,5923.61,5966.28,5889.44,16195807
2018-11-19,5945.95,6005.07,6012.1,5931.69,17339317
2018-11-20,5976.25,5917.09,5988.2,5906.52,13778425
2018-11-21,5881.39,5922.64,5929.47,5880.84,9081917
2018-11-22,5932.33,5900.6,5932.33,5877.87,7001307
2018-11-23,5891.99,5825.72,5912.89,5825.72,10274941
2018-11-26,5855.36,5851.94,5885.53,5829.97,8680559
2018-11-27,5860.34,5821.67,5875.12,5809.79,7566915
2018-11-28,5825.54,5863.28,5880.79,5822.99,7854344
2018-11-29,5892.81,5831.72,5899.35,5831.72,8307250
2018-11-30,5835.22,5881.3,5881.77,5834.63,8574168
2018-12-03,5998.67,5987.69,6011.57,5945.49,16943176
2018-12-04,5988.91,6007.75,6010.15,5977.5,9164451
2018-12-05,5957.3,5965.87,5992.49,5950.8,8598197
2018-12-06,5908.04,5896.33,5928.04,5877.55,10525533
2018-12-07,5912.75,5888.44,5924.84,5881.28,5666545
2018-12-10,5847.19,5834.78,5868.36,5820.47,7642182
2018-12-11,5837.3,5835.3,5853.86,5821.75,6022013
2018-12-12,5879.98,5843.33,5879.98,5822.25,6475409
2018-12-13,5850.01,5883.95,5912.39,5832.13,11079196
2018-12-14,5860.85,5817.96,5870.54,5811.72,10528423
2018-12-17,5814.87,5837.49,5842.57,5801.96,9265982
2018-12-18,5801.22,5778.3,5841.03,5765.34,8894095
2018-12-19,5791.35,5716.03,5798.76,5712.6,8581818
2018-12-20,5703.7,5612.47,5718.03,5568.9,15128779
2018-12-21,5595.09,5553.21,5595.94,5507.78,13893220
2018-12-24,5518.61,5540.99,5551.27,5494.6,9735372
2018-12-25,5486.85,5521.67,5546.83,5440.45,14052049
2018-12-26,5513.45,5503.87,5538.84,5491.28,9218301
2018-12-27,5556.69,5513.08,5561.74,5510.06,12597333
2018-12-28,5529.65,5564.16,5602.82,5529.65,11488258
2019-01-02,5559.92,5470.49,5565.47,5447.0,10351288
2019-01-03,5460.34,5520.86,5534.37,5460.34,8997511
2019-01-04,5491.33,5633.23,5638.1,5485.87,14600983
2019-01-07,5661.81,5620.26,5661.81,5601.19,11837614
2019-01-08,5624.08,5595.59,5624.08,5580.98,8995154
2019-01-09,5617.67,5642.91,5702.52,5617.67,15082240
2019-01-10,5625.09,5627.93,5659.52,5609.3,10956033
2019-01-11,5642.35,5676.72,5697.53,5633.76,9099491
2019-01-14,5672.96,5639.24,5683.51,5633.65,8603613
2019-01-15,5652.1,5698.96,5708.58,5640.71,9837597
2019-01-16,5692.6,5710.31,5714.9,5682.59,8380446
2019-01-17,5726.61,5680.69,5733.11,5670.12,11725630
2019-01-18,5710.7,5783.56,5793.01,5704.82,16549587
2019-01-21,5779.3,5796.09,5825.21,5778.88,13508549
2019-01-22,5798.05,5750.64,5807.23,5735.73,8752350
2019-01-23,5752.16,5766.12,5796.39,5748.66,7852171
2019-01-24,5783.88,5813.43,5823.04,5766.36,8889001
2019-01-25,5836.95,5906.67,5928.78,5835.84,16530321
2019-01-28,5935.06,5901.24,5977.27,5882.8,12753124
2019-01-29,5894.29,5943.39,5960.08,5877.38,11757181
2019-01-30,5936.1,5921.93,5968.94,5911.32,9903932
2019-01-31,5945.91,6027.95,6041.83,5944.03,16961705
2019-02-01,6055.42,6034.2,6060.16,5986.4,12168214
2019-02-11,5995.51,6029.65,6036.16,5973.24,12519508
2019-02-12,6037.79,6034.29,6051.92,5990.8,12666507
2019-02-13,6038.16,6118.74,6140.34,6010.63,18164347
2019-02-14,6100.92,6085.57,6115.42,6072.08,12578049
2019-02-15,6068.45,5968.45,6076.06,5961.49,14627167
2019-02-18,6008.48,6081.81,6083.65,6005.98,17689476
2019-02-19,6082.81,6072.75,6166.01,6056.11,19139170
2019-02-20,6104.37,6082.44,6122.32,6058.45,12689244
2019-02-21,6084.85,6053.99,6123.17,6039.54,14175833
2019-02-22,6046.97,6135.56,6136.49,6006.24,21235537
2019-02-25,6180.58,6545.43,6574.16,6180.58,56698145
2019-02-26,6520.69,6393.69,6574.81,6385.38,42682580
2019-02-27,6418.84,6495.65,6626.58,6402.26,44302002
2019-02-28,6490.14,6468.11,6545.66,6447.27,24541500
2019-03-01,6505.8,6676.74,6676.74,6433.31,33782256
2019-03-04,6717.49,6713.26,6892.42,6676.88,54403654
2019-03-05,6690.35,6685.69,6727.0,6649.89,27533036
2019-03-06,6683.78,6711.47,6752.47,6631.66,31099554
2019-03-07,6695.74,6605.75,6695.74,6579.93,37829669
2019-03-08,6507.15,6357.68,6507.15,6351.6,37267221
2019-03-11,6344.36,6378.96,6392.23,6310.95,24377823
2019-03-12,6432.33,6401.37,6489.45,6367.03,27713817
2019-03-13,6403.78,6405.39,6463.76,6328.37,24302098
2019-03-14,6388.7,6401.89,6478.78,6381.04,19602393
2019-03-15,6404.23,6427.26,6483.48,6395.94,19303805
2019-03-18,6437.81,6538.84,6538.84,6405.04,25874444
2019-03-19,6548.19,6506.93,6570.37,6489.31,18992235
2019-03-20,6485.31,6515.58,6552.29,6465.57,18455042
2019-03-21,6508.59,6468.66,6516.84,6464.44,19269368
2019-03-22,6479.28,6454.0,6487.76,6403.67,16763689
2019-03-25,6382.56,6281.65,6388.82,6281.65,22685450
2019-03-26,6326.12,6269.85,6326.87,6245.77,15880001
2019-03-27,6290.9,6327.01,6366.41,6281.5,15594327
2019-03-28,6299.88,6291.41,6302.48,6246.41,13642026
2019-03-29,6293.47,6478.53,6492.53,6287.0,27799465
2019-04-01,6509.86,6590.1,6636.3,6509.83,36045849
2019-04-02,6610.98,6607.03,6649.2,6587.47,27392705
2019-04-03,6550.89,6653.17,6656.1,6537.27,27923324
2019-04-04,6664.88,6763.0,6785.32,6664.88,39328061
2019-04-08,6796.63,6813.24,6941.66,6764.22,41473815
2019-04-09,6799.85,6737.52,6818.13,6712.23,21318487
2019-04-10,6715.62,6716.56,6751.04,6650.24,21614945
2019-04-11,6722.91,6667.12,6781.92,6644.07,19909670
2019-04-12,6661.21,6667.77,6690.99,6641.44,14111005
2019-04-15,6783.69,6701.79,6877.96,6701.79,34408828
2019-04-16,6679.89,6973.71,6973.97,6673.78,50073967
2019-04-17,6944.35,6933.4,7015.61,6907.6,30981590
2019-04-18,6927.77,6878.53,6929.96,6859.54,17986419
2019-04-19,6895.83,6930.0,6978.52,6855.16,18568469
2019-04-22,6922.42,6734.58,6931.76,6720.88,25159721
2019-04-23,6728.07,6745.91,6797.38,6724.26,17879496
2019-04-24,6789.26,6762.94,6805.04,6673.56,19003475
2019-04-25,6738.81,6692.56,6764.25,6679.75,18859864
2019-04-26,6662.37,6584.07,6684.03,6582.45,18982780
2019-04-29,6616.82,6698.5,6751.42,6611.9,20973906
2019-04-30,6693.89,6720.37,6742.06,6641.45,20920173
2019-05-06,6558.95,6538.69,6589.95,6427.42,36634330
2019-05-07,6559.34,6526.48,6569.84,6477.43,19480434
2019-05-08,6455.59,6420.39,6500.3,6412.39,17172707
2019-05-09,6395.6,6295.92,6416.83,6271.65,17523003
2019-05-10,6352.47,6431.16,6460.02,6291.88,19347952
2019-05-13,6352.69,6336.57,6374.34,6328.1,14467577
2019-05-14,6282.49,6312.64,6374.98,6282.38,14472756
2019-05-15,6355.59,6415.18,6443.56,6341.85,15725621
2019-05-16,6403.79,6417.26,6425.02,6388.25,14317001
2019-05-17,6426.4,6339.28,6429.31,6323.27,14972871
2019-05-20,6326.15,6344.84,6385.29,6307.35,18813148
2019-05-21,6342.7,6389.83,6443.21,6338.7,13869776
2019-05-22,6390.14,6372.31,6406.71,6355.31,11312769
2019-05-23,6351.47,6335.41,6367.02,6300.77,14952379
2019-05-24,6354.59,6373.52,6401.85,6353.69,12437590
2019-05-27,6343.39,6387.88,6403.54,6279.18,16322707
2019-05-28,6379.98,6426.61,6446.0,6353.33,18502568
2019-05-29,6379.91,6372.21,6425.89,6356.33,12724269
2019-05-30,6378.35,6369.7,6383.89,6324.53,12205297
2019-05-31,6368.3,6347.59,6405.96,6339.06,12361932
2019-06-03,6343.71,6364.12,6398.13,6313.77,15452272
2019-06-04,6363.55,6358.73,6369.11,6324.06,12038797
2019-06-05,6392.13,6379.86,6428.17,6379.06,12844121
2019-06-06,6398.23,6378.06,6405.49,6357.82,10527106
2019-06-10,6400.78,6463.4,6495.02,6400.56,14024714
2019-06-11,6463.8,6531.11,6538.88,6455.32,18251928
2019-06-12,6519.69,6519.88,6540.96,6489.23,12495668
2019-06-13,6516.41,6508.13,6535.78,6468.58,10934414
2019-06-14,6525.11,6500.21,6540.6,6487.79,12761324
2019-06-17,6500.18,6526.17,6566.09,6498.56,11655164
2019-06-18,6535.81,6555.09,6559.06,6514.22,13116504
2019-06-19,6623.58,6575.19,6633.09,6569.23,22671150
2019-06-20,6585.81,6738.75,6781.76,6577.4,31848874
2019-06-21,6733.31,6681.66,6759.02,6671.72,23595849
2019-06-24,6679.15,6696.27,6706.25,6667.84,13065153
2019-06-25,6682.66,6554.49,6682.67,6485.85,22742925
2019-06-26,6506.51,6522.79,6554.53,6501.81,12590263
2019-06-27,6548.74,6584.95,6615.86,6548.74,16139454
2019-06-28,6584.47,6564.18,6585.03,6531.34,12019345
2019-07-01,6650.77,6649.64,6677.19,6629.17,19628361
2019-07-02,6648.7,6646.9,6652.15,6615.47,17164580
2019-07-03,6614.75,6605.41,6614.77,6577.97,14940553
2019-07-04,6614.51,6596.76,6630.65,6577.51,13778320
2019-07-05,6577.89,6568.87,6577.89,6540.02,11475148
2019-07-08,6544.09,6448.61,6544.09,6422.35,16507350
2019-07-09,6427.35,6403.93,6438.3,6390.97,9898355
2019-07-10,6417.18,6364.24,6418.76,6346.29,9585295
2019-07-11,6379.56,6374.94,6409.44,6359.47,9579318
2019-07-12,6356.54,6426.27,6448.25,6345.43,12385141
2019-07-15,6397.05,6417.49,6451.33,6329.05,13304271
2019-07-16,6416.19,6406.43,6429.04,6397.31,8210448
2019-07-17,6385.37,6381.21,6413.66,6368.16,8138738
2019-07-18,6382.7,6375.74,6394.21,6359.23,9317736
2019-07-19,6399.89,6455.58,6465.66,6393.71,10776511
2019-07-22,6450.88,6437.59,6481.13,6408.95,11804962
2019-07-23,6442.72,6448.85,6457.54,6426.49,10054786
2019-07-24,6472.79,6486.34,6528.43,6467.23,12967019
2019-07-25,6497.69,6582.66,6583.24,6496.17,14007991
2019-07-26,6558.11,6577.65,6592.09,6556.07,11130785
2019-07-29,6581.89,6570.89,6586.38,6547.32,11998081
2019-07-30,6573.62,6601.46,6644.79,6570.21,13552289
2019-07-31,6575.37,6550.09,6580.95,6530.18,11767077
2019-08-01,6526.97,6491.58,6544.27,6469.68,11847055
2019-08-02,6406.92,6416.65,6437.03,6396.26,15991299
2019-08-05,6387.96,6297.86,6391.57,6297.18,15124503
2019-08-06,6208.29,6231.56,6254.86,6187.34,16948255
2019-08-07,6254.61,6214.5,6259.74,6209.4,11313401
2019-08-08,6258.2,6320.45,6333.7,6254.16,14671652
2019-08-09,6337.64,6313.1,6358.57,6296.03,13048674
2019-08-12,6308.17,6384.09,6388.1,6306.66,12420058
2019-08-13,6351.71,6314.41,6353.63,6301.71,10045052
2019-08-14,6370.08,6297.98,6380.73,6295.91,12350574
2019-08-15,6212.9,6292.16,6294.17,6206.3,10562430
2019-08-16,6291.64,6275.44,6315.26,6254.18,11071180
2019-08-19,6255.23,6305.01,6307.79,6180.48,24817527
2019-08-20,6277.01,6293.85,6329.51,6272.14,14933198
2019-08-21,6281.23,6273.17,6296.58,6267.51,10076358
2019-08-22,6287.52,6263.69,6289.59,6245.32,9847137
2019-08-23,6266.11,6331.29,6340.53,6260.52,12008455
2019-08-26,6242.07,6226.61,6271.7,6205.6,13434196
2019-08-27,6259.99,6254.62,6317.98,6254.62,17808033
2019-08-28,6241.22,6201.44,6245.37,6195.72,12697348
2019-08-29,6199.15,6162.71,6207.51,6138.83,11716095
2019-08-30,6203.1,6175.5,6217.31,6155.62,12521868
2019-09-02,6184.08,6210.76,6234.18,6172.96,14359086
2019-09-03,6220.4,6207.12,6224.96,6194.87,10629034
2019-09-04,6211.75,6304.59,6304.59,6207.33,18210136
2019-09-05,6327.28,6382.67,6444.53,6327.13,25160449
2019-09-06,6417.39,6424.19,6426.67,6382.03,13791259
2019-09-09,6470.88,6403.9,6486.16,6391.22,18001468
2019-09-10,6410.39,6379.13,6410.68,6351.63,12962704
2019-09-11,6404.05,6426.48,6432.42,6384.99,15859610
2019-09-12,6457.15,6451.9,6459.94,6421.69,11927100
2019-09-16,6464.24,6417.49,6465.54,6400.89,10434815
2019-09-17,6409.46,6336.49,6410.22,6321.59,12677059
2019-09-18,6354.45,6340.84,6369.05,6339.93,9326841
2019-09-19,6360.31,6351.46,6361.55,6327.32,9716120
2019-09-20,6368.13,6382.78,6387.34,6350.94,15697471
2019-09-23,6363.41,6324.5,6365.97,6298.83,11421639
2019-09-24,6337.38,6313.74,6347.93,6310.21,8470393
2019-09-25,6311.29,6343.55,6373.59,6289.31,10723350
2019-09-26,6364.63,6433.23,6481.61,6354.38,22064911
2019-09-27,6434.31,6437.89,6458.5,6379.9,15801164
2019-09-30,6406.0,6374.46,6458.9,6374.46,12544480
2019-10-08,6365.26,6461.2,6489.0,6364.99,16001758
2019-10-09,6426.39,6534.27,6593.34,6424.83,20730790
2019-10-10,6532.66,6530.38,6550.0,6505.51,13050244
2019-10-11,6551.45,6661.11,6672.18,6544.75,20870360
2019-10-14,6705.53,6792.52,6906.44,6705.53,35922557
2019-10-15,6801.82,6804.73,6815.35,6755.03,19688623
2019-10-16,6830.28,6778.1,6912.82,6735.11,20618789
2019-10-17,6781.06,6764.79,6809.4,6741.17,12738886
2019-10-18,6787.97,6660.38,6833.38,6650.28,17504593
2019-10-21,6652.1,6740.43,6759.94,6647.24,15444842
2019-10-22,6764.37,6715.39,6764.37,6660.26,14015539
2019-10-23,6707.92,6714.26,6753.87,6688.86,14126905
2019-10-24,6733.48,6788.71,6839.69,6721.0,19862180
2019-10-25,6789.85,6770.86,6789.89,6706.52,14938554
2019-10-28,6767.74,6728.69,6802.21,6712.49,15597011
2019-10-29,6736.79,6711.02,6745.82,6689.98,13016430
2019-10-30,6712.49,6689.09,6751.8,6672.45,13016705
2019-10-31,6701.27,6654.02,6702.49,6636.71,13836900
2019-11-01,6654.75,6793.98,6809.48,6629.79,17944330
2019-11-04,6819.7,6831.85,6881.13,6807.19,15606183
2019-11-05,6830.81,6910.08,6984.28,6818.07,23737848
2019-11-06,6909.79,6932.2,6973.07,6882.34,17601659
2019-11-07,6931.94,6914.32,6953.48,6888.55,12837201
2019-11-08,6947.29,6827.8,6954.23,6820.35,15522369
2019-11-11,6789.92,6724.28,6789.92,6717.19,15367947
2019-11-12,6734.26,6737.12,6756.54,6706.12,10463245
2019-11-13,6723.43,6707.98,6737.5,6685.87,10840978
2019-11-14,6722.37,6672.68,6726.69,6652.64,10507326
2019-11-15,6696.74,6673.03,6721.06,6655.4,9918321
2019-11-18,6669.18,6752.59,6770.94,6660.03,11195662
2019-11-19,6733.85,6749.47,6772.88,6727.77,10136029
2019-11-20,6724.89,6628.39,6731.19,6617.42,12432629
2019-11-21,6601.51,6611.1,6637.57,6577.91,11047699
2019-11-22,6634.52,6586.63,6652.58,6574.79,10405974
2019-11-25,6605.51,6665.31,6676.15,6604.61,12381340
2019-11-26,6689.01,6624.7,6689.06,6624.7,16054955
2019-11-27,6633.22,6630.41,6652.16,6610.32,8441980
2019-11-28,6625.94,6604.51,6637.32,6584.61,8040675
